iteration_frequency,error_pattern_change,time_to_completion,self_evaluation_score,external_feedback_quality,task_complexity_level,engagement_depth,confidence_level,knowledge_transfer_success,consistency_score,abstract_signal_strength,response_latency_variability,intentional_error_flag,revisit_rate,vocabulary_expansion_count,feedback_revision_delay,surprise_tolerance_score,exploratory_task_deviation,self_explanation_count,output_compression_ratio,emotional_consistency_score,curiosity_level
14,-0.43,305.73,5,1,10,0.18,0.2,1,0.89,0.32,0.02,1,0,10,0.0,0.9,0.13,7,0.55,0.92,0.24
10,0.66,50.49,4,0,3,0.35,0.74,0,0.63,0.63,0.65,0,6,5,239.3,0.7,0.51,0,0.33,0.59,0.16
10,0.13,121.89,5,0,5,0.39,0.57,0,0.86,0.88,0.06,0,2,15,5.82,0.42,0.4,0,0.06,0.76,0.45
4,-0.8,102.67,2,1,3,0.05,0.74,1,0.89,0.09,0.36,0,5,10,878.49,0.48,0.77,2,0.08,0.88,0.43
15,-0.2,108.49,1,3,2,0.81,0.89,1,0.64,0.64,0.4,0,2,17,1074.64,0.37,0.24,1,0.82,0.62,0.27
5,-0.77,220.11,3,1,8,0.12,0.34,0,0.6,0.24,0.64,1,8,0,560.43,0.38,0.6,10,0.05,0.53,0.31
15,-0.92,106.11,2,1,4,0.25,0.78,0,0.76,0.95,0.95,0,2,16,846.82,0.62,0.4,3,0.32,0.71,0.63
0,0.02,202.08,3,3,7,0.86,0.5,1,0.56,0.02,0.71,1,6,17,587.53,0.82,0.36,6,0.07,0.68,0.74
1,-0.58,267.4,5,3,10,0.46,0.15,1,0.51,0.01,0.7,0,9,11,62.89,0.85,0.62,1,0.51,0.62,0.33
6,-0.7,198.96,1,2,7,0.78,0.43,1,0.75,0.27,0.37,0,6,5,1212.68,0.62,0.64,4,0.83,0.79,0.63
10,-0.61,165.79,3,3,5,0.83,0.65,1,0.78,0.12,0.29,1,0,14,565.15,0.58,0.45,10,0.6,0.9,0.42
12,-0.59,269.95,1,0,9,0.73,0.14,1,0.91,0.39,0.11,0,3,6,1192.69,0.82,0.5,5,0.76,0.92,0.23
6,0.77,114.16,3,2,5,0.38,0.63,1,0.58,0.46,0.65,1,3,18,600.84,0.94,0.61,7,0.89,0.5,0.47
16,-0.95,97.72,1,1,4,0.33,0.75,1,0.88,0.83,0.86,0,3,15,1173.73,0.72,0.8,3,0.95,0.89,0.15
14,0.97,177.12,5,1,6,0.05,0.41,0,0.91,0.92,0.48,1,9,9,32.3,0.63,0.33,10,0.8,0.92,0.17
2,0.23,174.1,1,0,4,0.19,0.75,0,0.74,0.62,0.86,0,4,0,1131.04,0.54,0.62,3,0.3,0.74,0.82
5,-0.81,315.81,3,1,10,0.57,0.24,0,0.8,0.65,0.97,0,5,2,618.5,0.53,0.79,5,0.28,0.76,0.78
9,0.54,44.83,1,2,1,0.38,0.79,1,0.45,0.14,0.46,0,3,3,1086.15,0.76,0.72,5,0.92,0.42,0.67
15,-0.65,37.6,1,0,1,0.35,0.95,1,0.76,0.72,0.46,0,9,17,1204.49,0.79,0.52,0,0.27,0.81,0.55
15,-0.87,270.84,2,1,10,0.49,0.18,0,0.85,0.07,0.68,0,0,1,837.89,0.16,0.75,3,0.5,0.82,0.8
5,0.95,237.44,5,0,7,0.56,0.41,1,0.75,0.66,0.96,0,4,9,32.49,0.91,0.25,1,0.72,0.72,0.54
0,0.34,153.17,2,1,5,0.44,0.69,1,0.34,0.69,0.81,0,10,1,888.96,0.16,0.14,3,0.87,0.33,0.79
15,0.58,225.62,1,2,9,0.4,0.27,1,0.72,0.36,0.6,0,7,15,1202.88,0.64,0.38,2,0.54,0.75,0.8
17,0.08,170.06,3,2,6,0.48,0.38,1,0.49,0.41,0.58,0,5,14,509.25,0.55,0.46,2,0.98,0.43,0.29
15,0.35,64.94,4,2,3,0.4,0.59,1,0.61,0.96,0.09,0,4,4,307.68,0.8,0.75,2,0.33,0.59,0.62
14,0.51,270.22,2,0,8,0.6,0.2,1,0.64,0.34,0.92,0,10,4,986.69,0.79,0.46,4,0.6,0.59,0.28
18,-0.72,51.06,2,3,3,0.54,0.62,0,0.59,0.08,0.42,0,1,16,853.19,0.41,0.28,4,0.54,0.63,0.54
18,-0.99,84.92,5,1,2,0.96,0.66,0,0.9,0.74,0.68,1,5,15,51.45,0.37,0.46,10,0.12,0.83,0.34
17,0.87,199.62,5,3,6,0.58,0.55,0,0.62,0.22,0.35,1,6,3,0.0,0.72,0.68,10,0.23,0.7,0.56
4,0.67,179.08,2,0,8,0.71,0.42,1,0.32,0.89,0.97,1,1,15,910.4,0.8,0.31,5,0.14,0.28,0.51
7,0.51,177.9,3,1,5,0.72,0.53,1,0.23,0.54,0.1,1,3,0,492.77,0.89,0.4,7,0.02,0.19,0.74
6,-0.63,13.1,1,0,2,0.43,0.95,1,0.49,0.25,0.95,1,6,11,1147.97,0.59,0.51,5,0.66,0.51,0.58
9,-0.31,296.48,3,1,10,0.52,0.17,1,0.21,0.3,0.62,0,7,20,691.26,0.49,0.43,0,0.61,0.22,0.27
1,-0.0,244.08,3,0,8,0.55,0.31,0,0.54,0.26,0.47,1,6,17,618.2,0.78,0.42,8,0.77,0.54,0.65
19,0.76,327.46,4,0,10,0.56,0.17,1,0.68,0.38,0.96,0,1,15,329.2,0.7,0.41,0,0.25,0.72,0.52
7,0.45,39.79,1,3,2,0.27,0.62,1,0.49,0.38,0.34,0,9,15,1144.57,0.92,0.41,2,0.03,0.47,0.69
14,-0.57,241.98,4,0,9,0.23,0.13,1,0.67,0.01,0.13,0,10,0,262.32,0.44,0.68,3,0.94,0.63,0.63
16,-0.64,77.81,3,3,2,0.51,0.99,0,0.68,0.8,0.54,0,0,8,596.96,0.91,0.82,5,0.59,0.62,0.55
15,-0.65,293.26,4,2,9,0.72,0.31,0,0.35,0.85,0.04,0,9,10,268.99,0.44,0.42,5,0.43,0.29,0.61
2,-0.6,42.91,4,1,3,0.42,0.76,0,0.77,0.01,0.78,0,10,5,394.66,0.48,0.17,0,0.77,0.82,0.63
5,-0.55,148.09,5,3,5,0.8,0.56,1,0.66,0.23,0.44,0,1,3,0.0,0.83,0.8,1,0.16,0.61,0.49
18,-0.95,237.6,4,2,10,0.22,0.2,1,0.88,0.79,0.43,1,8,11,348.67,0.48,0.64,5,0.63,0.89,0.42
15,-0.93,213.72,4,3,7,0.94,0.44,1,0.72,0.07,0.09,1,10,11,319.44,0.7,0.54,9,0.47,0.69,0.76
4,-0.76,177.41,2,0,4,0.52,0.64,0,0.98,0.57,0.66,0,7,17,826.69,0.71,0.29,2,0.37,0.95,0.56
2,0.94,289.52,2,3,8,0.64,0.28,1,0.92,0.12,0.04,0,3,4,754.14,0.64,0.19,5,0.3,0.98,0.05
0,-0.26,200.29,5,0,7,0.8,0.41,1,0.6,0.11,0.67,0,9,16,36.66,0.73,0.88,1,0.01,0.63,0.35
7,0.72,204.49,2,1,6,0.54,0.54,0,0.81,0.66,0.48,0,3,3,944.65,0.57,0.32,4,0.17,0.78,0.66
2,-0.71,268.97,2,1,9,0.45,0.41,1,0.67,0.86,0.07,0,8,2,897.14,0.67,0.51,1,0.57,0.66,0.4
20,-0.28,250.31,2,2,7,0.28,0.58,1,0.83,0.41,0.75,0,0,10,885.69,0.55,0.09,0,0.78,0.82,0.54
11,-0.22,87.38,5,1,4,0.49,0.66,1,0.86,0.75,0.13,1,9,16,33.63,0.63,0.53,10,0.89,0.85,0.31
7,0.2,42.37,3,3,3,0.67,0.71,0,0.7,0.77,0.43,0,0,13,676.05,0.86,0.47,0,0.07,0.73,0.33
20,-0.92,118.04,3,3,3,0.34,0.74,0,0.35,0.28,0.65,0,5,9,621.8,0.37,0.7,4,0.84,0.36,0.9
9,0.71,155.44,4,3,6,0.9,0.53,0,0.78,0.39,0.87,0,9,17,321.36,0.63,0.12,4,0.92,0.81,0.18
18,-0.73,351.69,3,0,10,0.32,0.0,1,0.59,0.69,0.98,0,8,16,619.84,0.49,0.22,0,0.62,0.63,0.14
20,-0.46,132.39,3,2,5,0.55,0.6,0,0.78,0.59,0.23,1,5,7,555.85,0.6,0.39,7,0.57,0.72,0.36
6,0.65,146.43,5,3,5,0.15,0.52,0,0.47,0.28,0.6,0,10,6,0.0,0.5,0.41,1,0.77,0.45,0.89
6,0.37,151.48,3,2,5,0.53,0.43,0,0.62,0.2,0.46,0,8,5,589.37,0.52,0.55,5,0.12,0.67,0.34
20,-0.51,172.47,5,2,5,0.37,0.71,1,0.74,0.18,0.65,0,7,11,0.0,0.38,0.72,3,0.25,0.68,0.22
18,-0.08,134.14,3,1,5,0.76,0.55,1,0.64,0.25,0.07,0,1,12,568.86,0.87,0.43,3,0.81,0.69,0.52
2,-0.62,72.29,3,3,1,0.32,0.94,0,0.77,0.45,0.99,1,9,8,646.08,0.95,0.57,8,0.51,0.75,0.28
8,-0.9,98.14,4,3,4,0.1,0.81,1,0.88,0.6,0.48,0,6,10,348.27,0.81,0.56,1,0.12,0.92,0.73
11,0.52,83.26,1,0,2,0.08,0.79,0,0.73,0.85,0.28,0,8,17,1138.9,0.65,0.22,0,0.27,0.78,0.41
6,-0.92,209.82,5,0,7,0.67,0.52,1,0.75,0.01,0.34,0,9,8,0.0,0.25,0.0,1,0.28,0.77,0.3
7,0.24,98.07,5,2,4,0.91,0.71,0,0.72,0.93,0.35,0,3,4,0.0,0.89,0.41,4,0.02,0.81,0.44
7,-0.66,210.09,4,1,6,0.36,0.49,1,0.61,0.54,0.02,1,2,2,313.55,0.43,0.45,9,0.57,0.66,0.45
15,-0.75,126.72,2,3,5,0.41,0.58,1,0.71,0.22,0.46,1,2,5,992.42,0.79,0.46,7,0.92,0.73,0.81
0,-0.52,45.5,3,3,2,0.75,0.87,1,0.83,0.58,0.6,0,6,14,662.21,0.63,0.34,0,0.21,0.82,0.38
13,0.42,75.46,4,1,2,0.45,0.9,1,0.88,0.74,0.38,0,9,12,395.58,0.32,0.74,2,0.02,0.98,0.6
15,-0.13,104.34,5,2,4,0.76,0.78,1,0.71,0.32,0.5,0,9,12,37.65,0.6,0.65,4,0.84,0.65,0.42
11,-0.71,78.12,1,3,4,0.52,0.64,0,0.49,0.17,0.4,1,3,10,1166.67,0.46,0.51,7,0.35,0.42,0.31
9,0.8,101.62,4,3,4,0.76,0.57,0,0.68,0.96,0.69,1,9,7,266.72,0.64,0.58,5,0.65,0.72,0.69
0,-0.22,284.3,3,2,8,0.42,0.3,1,0.6,0.38,0.49,0,7,13,614.42,0.63,0.37,2,0.09,0.54,0.21
7,-0.46,133.3,3,3,6,0.65,0.61,1,0.52,0.16,0.22,1,9,20,501.33,0.81,0.4,9,0.52,0.53,0.58
1,0.96,139.06,3,0,4,0.46,0.61,0,0.87,0.76,0.09,0,2,2,709.09,0.88,0.78,4,0.62,0.94,0.43
8,-0.84,108.3,3,3,1,0.87,0.99,1,0.79,0.15,0.14,0,6,8,525.38,0.34,0.35,1,0.87,0.77,0.42
13,-0.38,145.05,5,0,4,0.91,0.87,0,0.52,0.23,0.09,0,0,18,0.0,0.58,0.81,5,0.65,0.51,0.25
9,0.1,77.81,4,1,3,0.39,0.79,1,0.74,0.24,0.81,0,3,19,326.41,0.64,0.57,0,0.71,0.8,0.49
8,0.63,114.53,2,0,2,0.86,0.8,1,0.81,0.78,0.55,0,5,5,892.35,0.78,0.35,1,0.15,0.76,0.72
0,-0.35,172.64,2,2,4,0.33,0.8,0,0.43,0.51,0.02,1,8,1,926.17,0.61,0.48,6,0.39,0.42,0.83
15,-0.69,10.0,2,1,1,0.82,0.81,1,0.86,0.86,0.83,0,9,8,880.12,0.87,0.52,3,0.46,0.82,0.39
3,0.43,54.23,2,0,3,0.5,0.7,1,0.94,0.07,0.38,0,0,9,865.6,0.6,0.51,3,0.46,0.88,0.67
17,0.08,249.65,4,3,7,0.54,0.5,0,0.39,0.96,0.94,0,5,19,292.16,0.74,0.0,5,0.58,0.48,0.02
8,0.05,155.3,4,1,7,0.33,0.37,0,0.79,0.5,0.5,0,0,6,323.2,0.5,0.54,2,0.07,0.76,0.22
3,0.21,96.4,4,3,5,0.5,0.65,0,0.63,0.38,0.37,0,5,15,372.66,0.9,0.58,0,0.2,0.61,0.84
13,0.55,59.21,2,3,4,0.79,0.65,1,0.42,0.87,0.79,0,2,20,856.99,0.35,0.7,3,0.79,0.4,0.28
4,-0.97,135.01,2,3,4,0.21,0.64,1,0.7,0.25,0.4,0,7,11,865.47,0.62,0.65,3,0.88,0.72,0.83
13,0.92,80.16,2,1,3,0.23,1.0,0,0.72,0.9,0.92,0,4,11,814.25,0.25,0.03,3,0.05,0.7,0.56
20,0.74,180.2,1,2,7,0.58,0.56,1,0.56,0.35,0.51,0,7,1,1070.94,0.46,0.64,3,0.93,0.56,0.47
11,-0.34,71.05,3,1,2,0.71,0.91,1,0.65,0.01,0.1,1,8,8,556.78,0.84,0.61,9,0.06,0.65,0.52
20,0.04,94.28,1,3,4,0.62,0.52,1,0.7,0.4,0.8,0,7,11,1218.11,0.52,0.33,2,0.62,0.67,0.46
1,0.6,204.51,5,0,6,0.33,0.44,0,0.65,0.88,0.76,0,6,16,82.32,0.77,0.2,4,0.04,0.63,0.35
16,-0.87,295.46,2,3,10,0.42,0.32,1,0.37,0.33,0.71,0,10,8,890.56,0.95,0.29,1,0.14,0.37,0.52
19,-0.23,25.94,4,1,2,0.75,0.88,0,0.8,0.04,0.3,1,2,6,201.58,0.73,0.36,6,0.42,0.81,0.82
4,-0.15,148.59,5,2,7,0.54,0.35,1,0.87,0.99,0.21,0,1,5,0.0,0.4,0.54,2,0.86,0.87,0.62
2,-0.56,241.29,2,3,8,0.62,0.39,1,0.57,0.11,0.67,0,5,19,816.42,0.37,0.41,2,0.73,0.54,0.74
8,0.15,287.31,5,2,8,0.22,0.48,1,0.78,0.63,0.33,0,2,18,0.0,0.77,0.44,2,0.52,0.76,0.58
7,-0.55,335.62,1,3,10,0.77,0.13,0,0.66,0.48,0.33,0,8,9,1116.09,0.52,0.27,5,0.5,0.61,0.49
1,0.9,204.17,3,2,7,0.79,0.61,1,0.8,0.11,0.15,0,3,7,551.42,0.79,0.77,1,0.88,0.72,0.53
4,0.85,220.69,5,2,8,0.84,0.24,1,0.6,0.41,0.4,0,9,10,68.45,0.86,0.66,1,0.3,0.63,0.23
19,-0.04,72.62,1,2,3,0.07,0.78,0,0.59,0.93,0.06,0,6,13,1150.0,0.55,0.76,3,0.15,0.55,0.88
10,0.88,38.51,1,2,1,0.78,0.86,1,0.64,0.24,0.88,0,7,12,1144.08,0.51,0.0,3,0.59,0.66,0.84
7,-0.43,237.27,5,1,7,0.9,0.43,0,0.9,0.34,0.6,0,9,12,0.0,0.17,0.49,0,0.85,0.81,0.6
2,0.59,62.58,1,1,2,0.15,0.85,1,0.64,0.54,0.49,1,1,20,1185.26,0.57,0.79,5,0.15,0.7,0.3
15,-0.64,63.74,2,2,1,0.98,0.75,1,0.88,0.98,0.37,0,10,11,904.52,0.62,0.52,0,0.67,0.84,0.79
5,0.79,10.0,3,0,1,0.58,1.0,1,0.56,0.04,0.58,0,0,19,565.75,0.27,0.31,1,0.0,0.48,0.24
12,0.65,137.98,4,0,3,0.78,0.75,1,0.92,0.27,0.29,0,8,2,206.51,0.59,0.46,2,0.83,0.96,0.87
2,-0.08,92.06,3,1,3,0.55,0.71,1,0.83,0.64,0.7,0,1,15,604.66,0.38,0.53,5,0.61,0.9,0.09
1,-0.21,159.1,3,1,5,0.46,0.58,0,0.72,0.69,0.81,1,5,16,543.62,0.38,0.19,10,0.31,0.72,0.4
13,0.61,189.61,2,2,7,0.43,0.41,1,0.76,0.67,0.21,0,7,4,918.72,0.63,0.76,0,0.7,0.77,0.56
1,0.18,57.43,1,1,2,0.46,0.88,0,0.71,0.11,0.45,0,2,2,1103.22,0.63,0.74,2,0.28,0.76,0.66
18,-0.52,149.26,4,3,6,0.72,0.36,1,0.74,0.41,0.93,1,10,17,288.94,0.15,0.69,7,0.73,0.76,0.95
15,0.31,144.89,3,1,4,0.34,0.7,0,0.92,0.39,0.35,0,0,1,543.04,0.44,0.54,2,0.84,0.98,0.51
5,0.63,229.91,4,3,7,0.36,0.45,0,0.88,0.78,0.86,0,7,4,380.19,0.86,0.62,5,0.82,0.81,0.24
10,0.92,194.7,5,1,7,0.34,0.34,0,0.84,0.01,0.78,0,4,13,0.0,0.23,0.27,2,0.09,0.77,0.76
1,0.77,76.81,2,3,3,0.5,0.94,0,0.66,0.96,0.91,0,2,13,796.36,0.83,0.61,0,0.04,0.66,0.21
10,0.6,176.73,3,2,6,0.3,0.44,0,0.6,0.0,0.48,0,8,6,584.19,0.57,0.79,2,0.21,0.6,0.57
8,0.06,238.42,5,1,9,0.23,0.34,0,0.72,0.43,0.95,0,0,14,0.0,0.59,0.71,4,0.96,0.68,0.08
9,0.08,247.44,4,0,9,0.41,0.2,1,0.78,0.28,0.02,0,9,20,302.57,0.77,0.46,0,0.97,0.73,0.92
13,0.86,226.06,5,1,8,0.67,0.42,1,0.74,0.92,0.83,0,3,14,0.0,0.82,0.58,5,0.26,0.73,0.76
7,0.34,16.28,5,2,1,0.7,0.83,0,0.55,0.39,0.0,0,3,1,77.92,0.77,0.24,3,0.22,0.55,0.3
12,-1.0,133.31,1,0,4,0.48,0.61,1,0.53,0.8,0.27,0,8,13,1164.21,0.73,0.45,5,0.02,0.51,0.31
19,0.33,166.34,4,1,5,0.87,0.55,1,0.89,0.53,0.55,0,1,7,373.1,0.42,0.32,3,0.93,0.87,0.27
10,-0.65,330.89,2,0,9,0.9,0.22,1,0.54,0.69,0.08,1,10,7,886.0,0.28,0.33,5,0.95,0.56,0.42
4,0.86,91.34,3,1,2,0.67,0.91,0,0.8,0.66,0.67,0,6,5,507.21,0.79,0.36,1,0.91,0.79,0.89
11,-0.8,127.31,3,2,3,0.44,0.73,0,0.82,1.0,0.69,1,10,2,573.69,0.61,0.48,6,0.08,0.8,0.61
0,0.91,97.26,1,2,2,0.62,0.91,1,0.59,0.97,0.11,0,7,10,1108.25,0.83,0.41,4,0.12,0.59,0.48
16,-0.76,237.08,5,2,8,0.45,0.27,1,0.66,0.79,0.36,0,1,11,10.82,0.28,0.48,1,0.18,0.66,0.21
8,0.45,264.9,5,0,9,0.52,0.23,1,0.47,0.99,0.16,1,5,5,0.0,0.44,0.58,10,0.52,0.46,0.94
6,-0.04,273.31,3,0,9,0.25,0.37,0,0.86,0.34,0.39,0,6,3,665.82,0.44,0.59,3,0.81,0.89,0.28
5,-0.62,109.76,4,0,4,0.19,0.69,1,0.37,0.98,0.74,0,10,15,339.41,0.55,0.36,3,0.56,0.37,0.07
10,0.29,219.27,2,0,7,0.77,0.59,0,0.85,0.04,0.19,1,9,11,861.96,0.63,0.75,10,0.02,0.92,0.36
20,-0.32,155.37,1,2,6,0.82,0.47,1,0.67,0.86,0.09,1,1,19,1098.09,0.73,0.64,5,0.52,0.67,0.28
4,-0.05,336.35,5,2,10,0.55,0.16,1,0.72,0.12,0.81,0,10,10,0.0,0.66,0.65,4,0.25,0.73,0.69
9,-0.92,232.59,1,0,7,0.52,0.61,0,0.47,0.94,0.66,0,2,8,1089.25,0.38,0.55,1,0.82,0.39,0.24
10,0.7,135.14,1,2,5,0.84,0.62,1,0.79,0.08,0.31,0,4,13,1134.47,0.65,0.71,2,0.02,0.85,0.02
5,0.42,178.72,2,0,6,0.85,0.48,1,0.83,0.36,0.1,0,4,10,786.5,0.79,0.52,0,0.32,0.82,0.2
18,-0.58,67.07,1,1,3,0.54,0.66,1,0.38,0.05,0.31,0,8,17,1181.49,0.92,0.4,0,0.91,0.41,0.62
18,0.74,248.2,5,2,9,0.59,0.34,1,0.92,0.91,0.66,0,1,12,120.91,0.78,0.8,0,0.75,0.95,0.19
13,-0.81,140.07,3,2,5,0.42,0.54,1,0.58,0.74,0.14,1,1,18,609.41,0.68,0.7,8,0.0,0.58,0.29
15,0.62,41.82,4,0,1,0.57,0.83,1,0.42,0.26,0.59,0,8,7,325.03,0.73,0.49,1,0.08,0.42,0.71
20,0.84,68.6,1,0,3,0.69,0.77,1,0.62,0.47,0.73,0,2,5,1148.45,0.88,0.63,5,0.74,0.7,0.87
7,0.98,270.83,1,2,9,0.71,0.39,0,0.56,0.58,0.73,0,3,15,1108.0,0.61,0.62,0,0.55,0.6,0.16
6,0.23,229.71,4,1,7,0.67,0.35,1,0.71,0.83,0.29,0,2,12,257.81,0.69,0.33,3,0.97,0.71,0.73
9,-0.46,343.75,5,0,10,0.87,0.11,1,0.96,0.71,0.25,0,9,15,31.81,0.75,0.31,0,0.0,0.96,0.76
18,-0.62,190.58,3,1,7,0.58,0.55,1,0.8,0.58,0.81,0,9,3,683.93,0.8,1.0,1,0.97,0.77,0.5
1,-0.54,102.54,2,0,3,0.59,0.72,1,0.46,0.73,0.68,1,2,6,762.72,0.92,0.45,5,0.28,0.43,0.97
0,0.3,258.01,1,0,10,0.36,0.22,0,0.93,0.41,0.34,0,7,4,1088.86,0.34,0.18,5,0.15,0.89,0.45
11,-0.35,33.03,4,3,2,0.77,0.83,1,0.52,0.66,0.68,0,7,6,376.15,0.78,0.34,1,0.86,0.49,0.65
12,-0.29,115.21,2,3,4,0.28,0.71,1,0.74,0.49,0.27,0,0,8,821.76,0.81,0.32,3,0.0,0.73,0.68
1,0.56,23.73,1,3,3,0.39,0.78,1,0.64,0.52,0.2,0,1,9,1166.87,0.5,0.39,2,0.14,0.73,0.45
13,0.54,95.05,4,0,3,0.52,0.72,0,0.88,0.59,0.35,0,10,7,398.05,0.68,0.6,5,0.45,0.83,0.39
15,0.93,124.45,3,1,5,0.23,0.76,1,0.82,0.48,0.44,0,2,0,539.97,0.73,0.55,5,0.78,0.85,0.54
12,-0.56,219.43,5,1,8,0.76,0.42,1,0.54,0.11,0.72,0,8,8,118.35,0.57,0.71,2,0.69,0.53,0.72
9,0.49,197.13,1,0,9,0.68,0.26,1,0.54,0.57,0.88,1,3,9,1092.85,0.52,0.26,6,0.25,0.48,0.57
19,0.15,237.35,5,1,9,0.85,0.25,1,0.69,0.63,0.98,0,0,4,44.28,0.79,0.76,2,0.96,0.68,0.62
13,0.14,300.71,1,3,9,0.76,0.27,0,0.92,0.19,0.11,0,4,13,1166.9,0.57,0.28,2,0.25,0.86,0.42
6,0.26,293.77,5,2,10,0.76,0.0,1,0.61,0.1,0.47,0,3,7,0.0,0.85,0.73,2,0.32,0.62,0.76
15,0.52,93.43,5,2,6,0.94,0.47,1,0.81,0.49,0.43,0,8,0,0.0,0.85,0.41,0,0.69,0.84,0.64
4,-0.54,272.67,1,1,10,0.68,0.24,1,0.42,0.47,0.53,1,1,3,1183.59,0.93,0.33,9,0.68,0.45,0.7
4,-0.56,235.18,2,1,8,0.75,0.41,1,0.72,0.37,0.04,0,0,18,862.43,0.69,0.31,2,0.41,0.8,0.28
14,0.79,296.85,1,2,10,0.41,0.03,0,0.62,0.92,0.61,0,1,8,1175.26,0.67,0.56,4,0.79,0.67,0.61
1,-0.05,105.79,3,1,4,0.32,0.59,0,0.87,0.66,0.7,0,0,15,534.88,0.86,0.66,1,0.82,0.89,0.55
10,-0.8,150.14,5,1,7,0.57,0.5,1,0.87,0.92,0.28,1,6,11,4.49,0.71,0.75,8,0.93,0.91,0.7
5,-0.95,224.42,1,0,9,0.43,0.08,1,0.72,0.67,0.19,0,2,7,1156.84,0.61,0.71,5,0.74,0.71,0.82
6,0.65,82.71,2,1,3,0.65,0.81,0,0.81,0.29,0.06,0,7,7,897.68,0.35,0.87,0,0.62,0.82,0.28
6,-0.27,80.79,3,3,2,0.65,0.72,1,0.79,0.15,0.06,0,2,15,598.1,0.15,0.42,1,0.38,0.93,0.26
1,0.07,232.32,4,0,6,0.34,0.67,0,0.37,0.08,0.16,0,1,4,243.65,0.52,0.49,3,0.42,0.25,0.53
5,-0.47,129.93,5,2,4,0.73,0.53,1,0.59,0.89,0.16,0,9,17,0.0,0.44,0.76,1,0.66,0.64,0.51
13,-0.66,241.27,4,2,8,0.4,0.16,0,0.4,0.32,0.61,0,0,6,420.48,0.59,0.34,3,0.41,0.46,0.33
14,0.85,274.39,5,0,9,0.54,0.09,1,0.57,0.8,0.13,0,0,7,0.0,0.51,0.51,4,0.74,0.56,0.36
17,-0.04,56.6,5,1,2,0.55,0.71,0,0.91,0.05,0.18,1,3,4,0.0,0.41,0.43,5,0.24,0.95,0.19
19,0.09,236.41,1,1,9,0.83,0.36,1,0.34,0.54,0.08,0,8,17,1087.72,0.5,0.62,2,0.09,0.33,0.44
17,-0.73,175.62,2,0,6,0.55,0.56,0,0.64,0.43,0.85,0,3,4,914.53,0.73,0.4,1,0.8,0.62,0.51
16,-0.7,20.06,4,0,2,0.46,0.85,1,0.75,0.42,0.63,0,1,10,352.45,0.47,0.66,5,0.46,0.78,0.68
10,-0.94,156.81,1,0,5,0.61,0.48,0,0.79,0.78,0.69,0,0,2,1159.82,0.7,0.56,5,0.32,0.74,0.51
2,-0.83,166.03,2,3,10,0.7,0.26,0,0.63,0.95,0.1,0,8,20,878.6,0.67,0.65,5,0.37,0.63,0.15
0,0.44,319.82,3,2,10,0.24,0.22,1,0.77,0.38,0.12,0,8,20,581.74,0.61,0.22,2,0.29,0.77,0.2
5,-0.83,128.5,2,3,5,0.67,0.4,0,0.57,0.29,0.52,0,1,4,928.76,0.47,0.37,2,0.18,0.57,0.72
19,0.58,242.23,3,3,9,0.7,0.31,0,0.78,0.47,0.51,0,7,0,616.66,0.3,0.38,0,0.04,0.77,0.72
8,0.77,127.93,4,2,1,0.6,1.0,0,0.88,0.64,0.09,1,8,8,217.16,0.72,0.55,8,0.53,0.84,0.9
18,-0.75,269.53,4,1,7,0.12,0.28,1,0.95,0.8,0.51,1,5,11,369.78,0.53,0.52,7,0.66,1.0,0.12
5,0.57,133.68,4,0,5,0.74,0.61,0,0.83,0.55,0.04,0,7,1,227.2,0.75,0.36,1,0.41,0.83,0.21
19,0.71,179.9,5,3,7,0.54,0.37,1,0.63,0.62,0.79,0,0,19,0.0,0.68,0.44,4,0.78,0.64,0.39
4,-0.87,118.86,3,0,3,0.26,0.66,1,0.9,0.93,0.87,0,4,16,584.16,0.78,0.66,4,0.12,0.94,0.52
0,-0.48,268.52,3,1,9,0.37,0.36,1,0.76,0.55,0.47,0,3,16,587.28,0.48,0.12,5,0.19,0.78,0.64
16,0.3,132.78,4,2,4,0.69,0.74,1,0.9,0.24,0.67,1,2,12,272.52,0.36,0.72,7,0.62,0.9,0.53
16,0.14,108.06,3,3,3,0.96,0.81,1,0.88,0.3,0.02,0,6,4,531.42,0.8,0.23,5,0.37,0.91,0.49
13,-0.57,284.59,3,2,9,0.26,0.2,0,0.47,0.08,0.87,0,6,9,591.72,0.24,0.3,5,0.95,0.51,0.78
5,-0.29,243.27,3,2,7,0.5,0.45,0,0.95,0.87,0.04,1,6,7,586.01,0.58,0.96,7,0.72,0.89,0.4
17,0.37,164.92,3,1,6,0.58,0.41,0,0.88,0.96,0.91,0,0,2,523.52,0.53,0.39,2,0.47,0.89,0.29
8,0.73,223.49,5,0,7,0.78,0.48,1,0.81,0.77,0.73,0,5,7,51.35,0.94,0.8,4,0.56,0.84,0.37
5,0.66,224.9,3,2,9,0.17,0.25,0,0.67,0.73,0.13,0,9,1,517.09,0.52,0.11,2,0.67,0.63,0.37
9,0.37,10.0,1,2,1,0.68,0.87,1,0.83,0.24,0.92,1,3,11,1222.18,0.54,0.62,9,0.19,0.73,0.12
18,-0.37,144.94,1,3,5,0.59,0.57,0,0.86,0.73,0.81,1,1,2,1091.11,0.43,0.48,9,0.09,0.89,0.84
16,-0.07,235.08,1,0,8,0.24,0.4,1,0.69,0.61,0.2,0,9,2,1161.76,0.5,0.58,1,0.63,0.77,0.72
